"_id","categoryname","domain","item","nexturl","page","pageType","url"
"5ccab82a77cbc14357b0c656","Eyebrows","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyebrows&start=12&sz=12",29,"search","https://www.sallybeauty.com/beauty/makeup/eyebrows/"
"5ccab82a77cbc14357b0c659","Mascara","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Mascara&start=12&sz=12",33,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/mascara/?psortd1=1&psortb1=category-pos_Cosm02"
"5ccab82a77cbc14357b0c65a","Makeup Cases","www.sallybeauty.com",4,,4,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/makeup-cases/?psortd1=1&psortb1=category-pos_Cosm11"
"5ccab82a77cbc14357b0c65d","Makeup Tools & Applicators","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Makeup_Tools_and_Applicators&start=12&sz=12",117,"search","https://www.sallybeauty.com/beauty/makeup/makeup-accessories/"
"5ccab82a77cbc14357b0c65e","Palettes","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Palettes&start=12&sz=12",19,"search","https://www.sallybeauty.com/beauty/makeup/palettes/"
"5ccab82a77cbc14357b0c65f","Wax Strips & Applicators","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Wax-Strips-and-Applicators&start=12&sz=12",33,"search","https://www.sallybeauty.com/beauty/hair-removal/wax-strips-and-applicators/?psortd1=1&psortb1=category-pos_Skin05"
"5ccab82a77cbc14357b0c660","Wax Warmers","www.sallybeauty.com",6,,6,"search","https://www.sallybeauty.com/beauty/hair-removal/wax-warmers/?psortd1=1&psortb1=category-pos_Skin05"
"5ccab82a77cbc14357b0c661","Eyebrow & Body Waxes","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyebrow-and-body-waxes&start=12&sz=12",56,"search","https://www.sallybeauty.com/beauty/hair-removal/eyebrow-and-body-waxes/"
"5ccab82a77cbc14357b0c662","Wax Strips & Applicators","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Wax-Strips-and-Applicators&start=12&sz=12",33,"search","https://www.sallybeauty.com/beauty/hair-removal/wax-strips-and-applicators/"
"5ccab82a77cbc14357b0c663","Wax Warmers","www.sallybeauty.com",6,,6,"search","https://www.sallybeauty.com/beauty/hair-removal/wax-warmers/"
"5ccab82a77cbc14357b0c665","Lips","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lips&start=12&sz=12",52,"search","https://www.sallybeauty.com/beauty/makeup/lips/?psortb1=category-pos_Cosm01"
"5ccab82a77cbc14357b0c666","Eyebrows","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyebrows&start=12&sz=12",29,"search","https://www.sallybeauty.com/beauty/makeup/eyebrows/?psortb1=category-pos_Cosm02-02"
"5ccab82a77cbc14357b0c667","Makeup Organizers","www.sallybeauty.com",4,,5,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/?psortb1=category-pos_Cosm11"
"5ccab82a77cbc14357b0c669","Makeup Tools & Applicators","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Makeup_Tools_and_Applicators&start=12&sz=12",117,"search","https://www.sallybeauty.com/beauty/makeup/makeup-accessories/?psortb1=category-pos_Cosm13"
"5ccab82a77cbc14357b0c66a","Palettes","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Palettes&start=12&sz=12",19,"search","https://www.sallybeauty.com/beauty/makeup/palettes/?psortb1=category-pos_palettes"
"5ccab82a77cbc14357b0c66b","Eyebrow & Body Waxes","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyebrow-and-body-waxes&start=12&sz=12",56,"search","https://www.sallybeauty.com/beauty/hair-removal/eyebrow-and-body-waxes/?psortb1=category-pos_Skin05-03"
"5ccab82a77cbc14357b0c66c","Wax Strips & Applicators","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Wax-Strips-and-Applicators&start=12&sz=12",33,"search","https://www.sallybeauty.com/beauty/hair-removal/wax-strips-and-applicators/?psortb1=category-pos_Skin05-04"
"5ccab82a77cbc14357b0c66d",,"www.sallybeauty.com",6,,6,"search","https://www.sallybeauty.com/beauty/hair-removal/wax-warmers/?psortb1=category-pos_Skin05-06"
"5ccab82a77cbc14357b0c672",,"www.sallybeauty.com",12,,30,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/essential-oils/?psortd1=1&psortb1=category-pos_Skin"
"5ccab82a77cbc14357b0c674","Body Wash & Soap","www.sallybeauty.com",10,,10,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/body-wash-and-soap/?psortd1=1&psortb1=category-pos_Skin"
"5ccab82a77cbc14357b0c676","Essential Oils","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Essential-oil&start=12&sz=12",30,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/essential-oils/"
"5ccab82a77cbc14357b0c677","Exfoliators & Body Scrubs","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Exfoliators-and-body-scrubs&start=12&sz=12",17,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/exfoliators-and-body-scrubs/?psortd1=1&psortb1=category-pos_Skin"
"5ccab82a77cbc14357b0c678","Body Wash & Soap","www.sallybeauty.com",10,,10,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/body-wash-and-soap/"
"5ccab82a77cbc14357b0c67a","Exfoliators & Body Scrubs","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Exfoliators-and-body-scrubs&start=12&sz=12",17,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/exfoliators-and-body-scrubs/"
"5ccab82a77cbc14357b0c67b","Body Lotion","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Body-Lotion&start=12&sz=12",15,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/body-lotion/?psortd1=1&psortb1=category-pos_Skin"
"5ccab82a77cbc14357b0c67c","Acne Treatments","www.sallybeauty.com",4,,4,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/face-care/acne-treatments/?psortd1=1&psortb1=category-pos_Skin"
"5ccab82a77cbc14357b0c682","Body Lotion","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Body-Lotion&start=12&sz=12",15,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/body-care/body-lotion/"
"5ccab82a77cbc14357b0c683","Acne Treatments","www.sallybeauty.com",4,,4,"search","https://www.sallybeauty.com/beauty/skin-care-and-lotion/face-care/acne-treatments/"
